,GHO,DATASOURCE,PUBLISHSTATE,YEAR,REGION,COUNTRY,EDUCATIONLEVEL,SEX,RESIDENCEAREATYPE,WEALTHQUINTILE,DHSMICSGEOREGION,Display Value,Numeric,Low,High,Comments
5253,carep,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,,TZADHS199906,No data,,,,Not available.
5254,carep,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,,TZADHS199907,No data,,,,Not available.
5255,carep,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,,TZADHS199908,No data,,,,Not available.
5256,carep,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,,TZADHS199921,No data,,,,Not available.
5257,carep,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,,TZADHS199922,No data,,,,Not available.
5258,carep,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,,TZADHS200405,No data,,,,Not available.
5259,carep,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,,TZADHS200406,No data,,,,Not available.
5260,carep,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,,TZADHS200407,No data,,,,Not available.
5261,carep,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,,TZADHS200408,No data,,,,Not available.
5262,carep,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,,TZADHS200422,No data,,,,Not available.
5263,carep,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,,TZADHS200423,No data,,,,Not available.
5264,carep,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,,TZADHS200424,No data,,,,Not available.
5265,carep,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,,TZADHS200425,No data,,,,Not available.
5266,carep,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,,TZADHS201001,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5267,carep,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,,TZADHS201014,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5268,carep,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,,TZADHS201015,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5269,carep,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,,TZADHS201016,80.4 [60.8-91.5],80.37889,60.83275,91.52897,Attention - Estimate is based on 25-49 cases.
5270,carep,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,,TZADHS201017,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5271,carep,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,,TZADHS201508,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5272,carep,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,,TZADHS201509,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5273,carep,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,,TZADHS201510,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5274,carep,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,,TZADHS201511,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5275,carep,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,,TZADHS201525,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5276,carep,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,,TZADHS201526,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5277,carep,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,,TZADHS201527,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5278,carep,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,,TZADHS201528,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5279,carep,EQ_DHS,PUBLISHED,1996,EUR,UZB,,,,,UZBDHS199601,No data,,,,Not available.
5280,carep,EQ_DHS,PUBLISHED,1996,EUR,UZB,,,,,UZBDHS199602,No data,,,,Not available.
5281,carep,EQ_MICS,PUBLISHED,2006,EUR,UZB,,,,,UZBMICS200601,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5282,carep,EQ_MICS,PUBLISHED,2006,EUR,UZB,,,,,UZBMICS200602,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5283,carep,EQ_MICS,PUBLISHED,2006,EUR,UZB,,,,,UZBMICS200603,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5284,carep,EQ_MICS,PUBLISHED,2007,WPR,VUT,,,,,VUTMICS200708,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5285,carep,EQ_DHS,PUBLISHED,1997,WPR,VNM,,,,,VNMDHS199704,No data,,,,Not available.
5286,carep,EQ_DHS,PUBLISHED,1997,WPR,VNM,,,,,VNMDHS199705,No data,,,,Not available.
5287,carep,EQ_DHS,PUBLISHED,1997,WPR,VNM,,,,,VNMDHS199706,No data,,,,Not available.
5288,carep,EQ_DHS,PUBLISHED,1997,WPR,VNM,,,,,VNMDHS199707,No data,,,,Not available.
5289,carep,EQ_MICS,PUBLISHED,2006,WPR,VNM,,,,,VNMMICS200607,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5290,carep,EQ_MICS,PUBLISHED,2006,WPR,VNM,,,,,VNMMICS200608,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5291,carep,EQ_MICS,PUBLISHED,2013,WPR,VNM,,,,,VNMMICS201301,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5292,carep,EQ_MICS,PUBLISHED,2013,WPR,VNM,,,,,VNMMICS201302,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5293,carep,EQ_MICS,PUBLISHED,2013,WPR,VNM,,,,,VNMMICS201303,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5294,carep,EQ_MICS,PUBLISHED,2013,WPR,VNM,,,,,VNMMICS201304,76.3 [57.7-88.4],76.32745,57.71341999999999,88.39534,Attention - Estimate is based on 25-49 cases.
5295,carep,EQ_MICS,PUBLISHED,2006,EMR,YEM,,,,,YEMMICS200605,33.1 [18.4-52.0],33.05878,18.35171,52.03995,
5296,carep,EQ_MICS,PUBLISHED,2006,EMR,YEM,,,,,YEMMICS200606,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5297,carep,EQ_MICS,PUBLISHED,2006,EMR,YEM,,,,,YEMMICS200607,39.9 [18.6-65.9],39.94445,18.636670000000002,65.88633,Attention - Estimate is based on 25-49 cases.
5298,carep,EQ_MICS,PUBLISHED,2006,EMR,YEM,,,,,YEMMICS200608,54.3 [42.2-65.9],54.27621,42.21197,65.8589,
5299,carep,EQ_DHS,PUBLISHED,2013,EMR,YEM,,,,,YEMDHS201305,25.9 [18.4-35.1],25.86768,18.363139999999998,35.11975,
5300,carep,EQ_DHS,PUBLISHED,2013,EMR,YEM,,,,,YEMDHS201306,34.9 [18.4-56.0],34.92405,18.44203,56.01875,
5301,carep,EQ_DHS,PUBLISHED,2013,EMR,YEM,,,,,YEMDHS201307,22.0 [12.8-35.4],22.04338,12.7518,35.36128,
5302,carep,EQ_DHS,PUBLISHED,2013,EMR,YEM,,,,,YEMDHS201308,34.7 [24.1-47.2],34.73958,24.100070000000002,47.157779999999995,
5303,carep,EQ_DHS,PUBLISHED,2013,EMR,YEM,,,,,YEMDHS201309,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5304,carep,EQ_DHS,PUBLISHED,1996,AFR,ZMB,,,,,ZMBDHS199602,No data,,,,Not available.
5305,carep,EQ_DHS,PUBLISHED,1996,AFR,ZMB,,,,,ZMBDHS199603,No data,,,,Not available.
5306,carep,EQ_DHS,PUBLISHED,1996,AFR,ZMB,,,,,ZMBDHS199604,No data,,,,Not available.
5307,carep,EQ_DHS,PUBLISHED,1996,AFR,ZMB,,,,,ZMBDHS199605,No data,,,,Not available.
5308,carep,EQ_DHS,PUBLISHED,2001,AFR,ZMB,,,,,ZMBDHS200104,No data,,,,Not available.
5309,carep,EQ_DHS,PUBLISHED,2001,AFR,ZMB,,,,,ZMBDHS200105,No data,,,,Not available.
5310,carep,EQ_DHS,PUBLISHED,2001,AFR,ZMB,,,,,ZMBDHS200106,No data,,,,Not available.
5311,carep,EQ_DHS,PUBLISHED,2001,AFR,ZMB,,,,,ZMBDHS200107,No data,,,,Not available.
5312,carep,EQ_DHS,PUBLISHED,2007,AFR,ZMB,,,,,ZMBDHS200707,66.1 [43.8-83.0],66.09634,43.76054,83.0062,Attention - Estimate is based on 25-49 cases.
5313,carep,EQ_DHS,PUBLISHED,2007,AFR,ZMB,,,,,ZMBDHS200708,87.8 [71.1-95.5],87.82373,71.11539,95.48123000000001,Attention - Estimate is based on 25-49 cases.
5314,carep,EQ_DHS,PUBLISHED,2007,AFR,ZMB,,,,,ZMBDHS200709,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5315,carep,EQ_DHS,PUBLISHED,2013,AFR,ZMB,,,,,ZMBDHS201301,60.0 [40.4-76.9],60.01545,40.35293,76.90578000000001,Attention - Estimate is based on 25-49 cases.
5316,carep,EQ_DHS,PUBLISHED,2013,AFR,ZMB,,,,,ZMBDHS201302,77.8 [66.6-86.0],77.76259,66.56773000000001,85.99735,
5317,carep,EQ_DHS,PUBLISHED,2015,SEAR,MMR,,,,,MMRDHS201508,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5318,carep,EQ_DHS,PUBLISHED,2015,SEAR,MMR,,,,,MMRDHS201510,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5319,carep,EQ_DHS,PUBLISHED,2000,AFR,NAM,,,,,NAMDHS200001,No data,,,,Not available.
5320,carep,EQ_DHS,PUBLISHED,2000,AFR,NAM,,,,,NAMDHS200003,No data,,,,Not available.
5321,carep,EQ_DHS,PUBLISHED,2000,AFR,NAM,,,,,NAMDHS200010,No data,,,,Not available.
5322,carep,EQ_DHS,PUBLISHED,2000,AFR,NAM,,,,,NAMDHS200012,No data,,,,Not available.
5323,carep,EQ_DHS,PUBLISHED,2006,AFR,NAM,,,,,NAMDHS200605,70.1 [49.4-84.9],70.07268,49.42559,84.87075,Attention - Estimate is based on 25-49 cases.
5324,carep,EQ_DHS,PUBLISHED,2006,AFR,NAM,,,,,NAMDHS200607,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5325,carep,EQ_DHS,PUBLISHED,2013,AFR,NAM,,,,,NAMDHS201302,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5326,carep,EQ_DHS,PUBLISHED,2013,AFR,NAM,,,,,NAMDHS201304,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5327,carep,EQ_DHS,PUBLISHED,2013,AFR,NAM,,,,,NAMDHS201311,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5328,carep,EQ_DHS,PUBLISHED,2013,AFR,NAM,,,,,NAMDHS201313,62.2 [41.3-79.3],62.181709999999995,41.29967,79.34956,Attention - Estimate is based on 25-49 cases.
5329,carep,EQ_DHS,PUBLISHED,1996,SEAR,NPL,,,,,NPLDHS199604,No data,,,,Not available.
5330,carep,EQ_DHS,PUBLISHED,2001,SEAR,NPL,,,,,NPLDHS200104,No data,,,,Not available.
5331,carep,EQ_DHS,PUBLISHED,2006,SEAR,NPL,,,,,NPLDHS200604,43.4 [26.9-61.5],43.42025,26.89767,61.54715,
5332,carep,EQ_MICS,PUBLISHED,2010,SEAR,NPL,,,,,NPLMICS201005,47.3 [34.5-60.5],47.31411,34.48464,60.50836999999999,
5333,carep,EQ_DHS,PUBLISHED,2011,SEAR,NPL,,,,,NPLDHS201103,52.0 [41.3-62.5],51.97955,41.33112,62.451119999999996,
5334,carep,EQ_MICS,PUBLISHED,2014,SEAR,NPL,,,,,NPLMICS201402,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5335,carep,EQ_MICS,PUBLISHED,2014,SEAR,NPL,,,,,NPLMICS201404,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5336,carep,EQ_MICS,PUBLISHED,2014,SEAR,NPL,,,,,NPLMICS201411,32.9 [17.2-53.6],32.87786,17.17235,53.64434,Attention - Estimate is based on 25-49 cases.
5337,carep,EQ_MICS,PUBLISHED,2014,SEAR,NPL,,,,,NPLMICS201413,65.5 [47.8-79.7],65.48241,47.80988,79.7103,Attention - Estimate is based on 25-49 cases.
5338,carep,EQ_DHS,PUBLISHED,2016,SEAR,NPL,,,,,NPLDHS201602,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5339,carep,EQ_DHS,PUBLISHED,2016,SEAR,NPL,,,,,NPLDHS201604,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5340,carep,EQ_DHS,PUBLISHED,1997,AMR,NIC,,,,,NICDHS199705,No data,,,,Not available.
5341,carep,EQ_DHS,PUBLISHED,1997,AMR,NIC,,,,,NICDHS199707,No data,,,,Not available.
5342,carep,EQ_DHS,PUBLISHED,1997,AMR,NIC,,,,,NICDHS199712,No data,,,,Not available.
5343,carep,EQ_DHS,PUBLISHED,1997,AMR,NIC,,,,,NICDHS199714,No data,,,,Not available.
5344,carep,EQ_DHS,PUBLISHED,2001,AMR,NIC,,,,,NICDHS200103,No data,,,,Not available.
5345,carep,EQ_DHS,PUBLISHED,2001,AMR,NIC,,,,,NICDHS200105,No data,,,,Not available.
5346,carep,EQ_DHS,PUBLISHED,2001,AMR,NIC,,,,,NICDHS200110,No data,,,,Not available.
5347,carep,EQ_DHS,PUBLISHED,2001,AMR,NIC,,,,,NICDHS200112,No data,,,,Not available.
5348,carep,EQ_DHS,PUBLISHED,2001,AMR,NIC,,,,,NICDHS200114,No data,,,,Not available.
5349,carep,EQ_DHS,PUBLISHED,1998,AFR,NER,,,,,NERDHS199802,No data,,,,Not available.
5350,carep,EQ_DHS,PUBLISHED,2006,AFR,NER,,,,,NERDHS200601,No data,,,,Not available.
5351,carep,EQ_DHS,PUBLISHED,2006,AFR,NER,,,,,NERDHS200603,No data,,,,Not available.
5352,carep,EQ_DHS,PUBLISHED,2006,AFR,NER,,,,,NERDHS200608,No data,,,,Not available.
5353,carep,EQ_DHS,PUBLISHED,2012,AFR,NER,,,,,NERDHS201205,48.7 [34.7-62.9],48.69823,34.6991,62.904619999999994,
5354,carep,EQ_DHS,PUBLISHED,2012,AFR,NER,,,,,NERDHS201207,56.9 [40.0-72.3],56.90331,39.9987,72.33888,Attention - Estimate is based on 25-49 cases.
5355,carep,EQ_DHS,PUBLISHED,1999,AFR,NGA,,,,,NGADHS199901,No data,,,,Not available.
5356,carep,EQ_DHS,PUBLISHED,2003,AFR,NGA,,,,,NGADHS200302,No data,,,,Not available.
5357,carep,EQ_MICS,PUBLISHED,2007,AFR,NGA,,,,,NGAMICS200701,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5358,carep,EQ_MICS,PUBLISHED,2007,AFR,NGA,,,,,NGAMICS200703,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5359,carep,EQ_MICS,PUBLISHED,2007,AFR,NGA,,,,,NGAMICS200710,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5360,carep,EQ_MICS,PUBLISHED,2007,AFR,NGA,,,,,NGAMICS200712,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5361,carep,EQ_MICS,PUBLISHED,2007,AFR,NGA,,,,,NGAMICS200719,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5362,carep,EQ_MICS,PUBLISHED,2007,AFR,NGA,,,,,NGAMICS200721,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5363,carep,EQ_MICS,PUBLISHED,2007,AFR,NGA,,,,,NGAMICS200726,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5364,carep,EQ_MICS,PUBLISHED,2007,AFR,NGA,,,,,NGAMICS200728,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5365,carep,EQ_MICS,PUBLISHED,2007,AFR,NGA,,,,,NGAMICS200735,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5366,carep,EQ_MICS,PUBLISHED,2007,AFR,NGA,,,,,NGAMICS200737,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5367,carep,EQ_DHS,PUBLISHED,2008,AFR,NGA,,,,,NGADHS200801,61.0 [46.8-73.5],60.964009999999995,46.762370000000004,73.52231,
5368,carep,EQ_MICS,PUBLISHED,2011,AFR,NGA,,,,,NGAMICS201102,39.0 [27.4-51.9],38.98175,27.44047,51.9048,
5369,carep,EQ_MICS,PUBLISHED,2011,AFR,NGA,,,,,NGAMICS201109,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5370,carep,EQ_MICS,PUBLISHED,2011,AFR,NGA,,,,,NGAMICS201111,53.6 [40.4-66.3],53.561840000000004,40.388729999999995,66.25604,Attention - Estimate is based on 25-49 cases.
5371,carep,EQ_MICS,PUBLISHED,2011,AFR,NGA,,,,,NGAMICS201118,51.4 [37.7-64.9],51.36758,37.67605,64.85689,
5372,carep,EQ_MICS,PUBLISHED,2011,AFR,NGA,,,,,NGAMICS201120,16.7 [5.7-40.0],16.68923,5.67539,40.01056,Attention - Estimate is based on 25-49 cases.
5373,carep,EQ_MICS,PUBLISHED,2011,AFR,NGA,,,,,NGAMICS201125,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5374,carep,EQ_MICS,PUBLISHED,2011,AFR,NGA,,,,,NGAMICS201127,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5375,carep,EQ_MICS,PUBLISHED,2011,AFR,NGA,,,,,NGAMICS201134,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5376,carep,EQ_MICS,PUBLISHED,2011,AFR,NGA,,,,,NGAMICS201136,33.8 [21.8-48.4],33.82542,21.79673,48.38515,
5377,carep,EQ_MICS,PUBLISHED,2016,AFR,NGA,,,,,NGAMICS201601,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5378,carep,EQ_MICS,PUBLISHED,2016,AFR,NGA,,,,,NGAMICS201608,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5379,carep,EQ_MICS,PUBLISHED,2016,AFR,NGA,,,,,NGAMICS201610,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5380,carep,EQ_MICS,PUBLISHED,2016,AFR,NGA,,,,,NGAMICS201617,28.8 [13.5-51.2],28.83212,13.52396,51.2073,Attention - Estimate is based on 25-49 cases.
5381,carep,EQ_MICS,PUBLISHED,2016,AFR,NGA,,,,,NGAMICS201619,21.0 [11.7-34.8],21.024820000000002,11.72621,34.790890000000005,
5382,carep,EQ_MICS,PUBLISHED,2016,AFR,NGA,,,,,NGAMICS201624,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5383,carep,EQ_MICS,PUBLISHED,2016,AFR,NGA,,,,,NGAMICS201626,20.0 [7.8-42.5],20.0,7.7892,42.52519,Attention - Estimate is based on 25-49 cases.
5384,carep,EQ_MICS,PUBLISHED,2016,AFR,NGA,,,,,NGAMICS201633,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5385,carep,EQ_MICS,PUBLISHED,2016,AFR,NGA,,,,,NGAMICS201635,16.5 [7.4-32.7],16.50258,7.4424600000000005,32.69596,
5386,carep,EQ_MICS,PUBLISHED,2005,EUR,MKD,,,,,MKDMICS200501,97.4 [88.9-99.4],97.43171,88.89584,99.44681,
5387,carep,EQ_MICS,PUBLISHED,2005,EUR,MKD,,,,,MKDMICS200506,83.2 [71.8-90.6],83.22055999999999,71.76063,90.6367,
5388,carep,EQ_MICS,PUBLISHED,2005,EUR,MKD,,,,,MKDMICS200508,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5389,carep,EQ_MICS,PUBLISHED,2011,EUR,MKD,,,,,MKDMICS201101,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5390,carep,EQ_MICS,PUBLISHED,2011,EUR,MKD,,,,,MKDMICS201103,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5391,carep,EQ_MICS,PUBLISHED,2011,EUR,MKD,,,,,MKDMICS201105,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5392,carep,EQ_DHS,PUBLISHED,2012,EMR,PAK,,,,,PAKDHS201201,72.1 [65.7-77.7],72.13498,65.74103000000001,77.73966,
5393,carep,EQ_MICS,PUBLISHED,2013,AMR,PAN,,,,,PANMICS201302,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5394,carep,EQ_MICS,PUBLISHED,2013,AMR,PAN,,,,,PANMICS201309,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5395,carep,EQ_MICS,PUBLISHED,2013,AMR,PAN,,,,,PANMICS201311,66.7 [45.9-82.6],66.70134,45.850809999999996,82.5745,Attention - Estimate is based on 25-49 cases.
5396,carep,EQ_RHS,PUBLISHED,1995,AMR,PRY,,,,,PRYRHS199503,No data,,,,Not available.
5397,carep,EQ_RHS,PUBLISHED,2004,AMR,PRY,,,,,PRYRHS200402,No data,,,,Not available.
5398,carep,EQ_RHS,PUBLISHED,2004,AMR,PRY,,,,,PRYRHS200404,No data,,,,Not available.
5399,carep,EQ_MICS,PUBLISHED,2016,AMR,PRY,,,,,PRYMICS201602,92.1 [79.4-97.2],92.0771,79.352,97.23331999999999,Attention - Estimate is based on 25-49 cases.
5400,carep,EQ_MICS,PUBLISHED,2016,AMR,PRY,,,,,PRYMICS201609,85.9 [78.5-91.0],85.86285,78.50513000000001,90.99104,
5401,carep,EQ_DHS,PUBLISHED,1996,AMR,PER,,,,,PERDHS199601,No data,,,,Not available.
5402,carep,EQ_DHS,PUBLISHED,1996,AMR,PER,,,,,PERDHS199608,No data,,,,Not available.
5403,carep,EQ_DHS,PUBLISHED,1996,AMR,PER,,,,,PERDHS199610,No data,,,,Not available.
5404,carep,EQ_DHS,PUBLISHED,1996,AMR,PER,,,,,PERDHS199617,No data,,,,Not available.
5405,carep,EQ_DHS,PUBLISHED,1996,AMR,PER,,,,,PERDHS199619,No data,,,,Not available.
5406,carep,EQ_DHS,PUBLISHED,1996,AMR,PER,,,,,PERDHS199624,No data,,,,Not available.
5407,carep,EQ_DHS,PUBLISHED,2000,AMR,PER,,,,,PERDHS200004,No data,,,,Not available.
5408,carep,EQ_DHS,PUBLISHED,2000,AMR,PER,,,,,PERDHS200006,No data,,,,Not available.
5409,carep,EQ_DHS,PUBLISHED,2000,AMR,PER,,,,,PERDHS200011,No data,,,,Not available.
5410,carep,EQ_DHS,PUBLISHED,2000,AMR,PER,,,,,PERDHS200013,No data,,,,Not available.
5411,carep,EQ_DHS,PUBLISHED,2000,AMR,PER,,,,,PERDHS200020,No data,,,,Not available.
5412,carep,EQ_DHS,PUBLISHED,2000,AMR,PER,,,,,PERDHS200022,No data,,,,Not available.
5413,carep,EQ_DHS,PUBLISHED,2004,AMR,PER,,,,,PERDHS200401,No data,,,,Not available.
5414,carep,EQ_DHS,PUBLISHED,2004,AMR,PER,,,,,PERDHS200408,No data,,,,Not available.
5415,carep,EQ_DHS,PUBLISHED,2004,AMR,PER,,,,,PERDHS200410,No data,,,,Not available.
5416,carep,EQ_DHS,PUBLISHED,2004,AMR,PER,,,,,PERDHS200417,No data,,,,Not available.
5417,carep,EQ_DHS,PUBLISHED,2004,AMR,PER,,,,,PERDHS200419,No data,,,,Not available.
5418,carep,EQ_DHS,PUBLISHED,2004,AMR,PER,,,,,PERDHS200424,No data,,,,Not available.
5419,carep,EQ_DHS,PUBLISHED,2005,AMR,PER,,,,,PERDHS200501,No data,,,,Not available.
5420,carep,EQ_DHS,PUBLISHED,2005,AMR,PER,,,,,PERDHS200503,No data,,,,Not available.
5421,carep,EQ_DHS,PUBLISHED,2005,AMR,PER,,,,,PERDHS200510,No data,,,,Not available.
5422,carep,EQ_DHS,PUBLISHED,2005,AMR,PER,,,,,PERDHS200512,No data,,,,Not available.
5423,carep,EQ_DHS,PUBLISHED,2005,AMR,PER,,,,,PERDHS200519,No data,,,,Not available.
5424,carep,EQ_DHS,PUBLISHED,2005,AMR,PER,,,,,PERDHS200521,No data,,,,Not available.
5425,carep,EQ_DHS,PUBLISHED,2006,AMR,PER,,,,,PERDHS200605,68.4 [45.8-84.8],68.42339,45.76166,84.76823,Attention - Estimate is based on 25-49 cases.
5426,carep,EQ_DHS,PUBLISHED,2006,AMR,PER,,,,,PERDHS200607,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5427,carep,EQ_DHS,PUBLISHED,2006,AMR,PER,,,,,PERDHS200612,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5428,carep,EQ_DHS,PUBLISHED,2006,AMR,PER,,,,,PERDHS200614,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5429,carep,EQ_DHS,PUBLISHED,2006,AMR,PER,,,,,PERDHS200621,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5430,carep,EQ_DHS,PUBLISHED,2006,AMR,PER,,,,,PERDHS200623,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5431,carep,EQ_DHS,PUBLISHED,2007,AMR,PER,,,,,PERDHS200707,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5432,carep,EQ_DHS,PUBLISHED,2007,AMR,PER,,,,,PERDHS200709,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5433,carep,EQ_DHS,PUBLISHED,2007,AMR,PER,,,,,PERDHS200714,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5434,carep,EQ_DHS,PUBLISHED,2007,AMR,PER,,,,,PERDHS200716,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5435,carep,EQ_DHS,PUBLISHED,2007,AMR,PER,,,,,PERDHS200718,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5436,carep,EQ_DHS,PUBLISHED,2007,AMR,PER,,,,,PERDHS200723,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5437,carep,EQ_DHS,PUBLISHED,2007,AMR,PER,,,,,PERDHS200725,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5438,carep,EQ_DHS,PUBLISHED,2008,AMR,PER,,,,,PERDHS200802,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5439,carep,EQ_DHS,PUBLISHED,2008,AMR,PER,,,,,PERDHS200809,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5440,carep,EQ_DHS,PUBLISHED,2008,AMR,PER,,,,,PERDHS200811,85.7 [69.4-94.1],85.71429,69.36197,94.08341,Attention - Estimate is based on 25-49 cases.
5441,carep,EQ_DHS,PUBLISHED,2008,AMR,PER,,,,,PERDHS200818,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5442,carep,EQ_DHS,PUBLISHED,2008,AMR,PER,,,,,PERDHS200820,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5443,carep,EQ_DHS,PUBLISHED,2008,AMR,PER,,,,,PERDHS200825,73.2 [55.5-85.7],73.2233,55.45288000000001,85.72919,Attention - Estimate is based on 25-49 cases.
5444,carep,EQ_DHS,PUBLISHED,2009,AMR,PER,,,,,PERDHS200904,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5445,carep,EQ_DHS,PUBLISHED,2009,AMR,PER,,,,,PERDHS200906,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5446,carep,EQ_DHS,PUBLISHED,2009,AMR,PER,,,,,PERDHS200911,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5447,carep,EQ_DHS,PUBLISHED,2009,AMR,PER,,,,,PERDHS200913,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
5448,carep,EQ_DHS,PUBLISHED,2009,AMR,PER,,,,,PERDHS200920,83.9 [71.3-91.6],83.88506,71.28761,91.60621,Attention - Estimate is based on 25-49 cases.
5449,carep,EQ_DHS,PUBLISHED,2009,AMR,PER,,,,,PERDHS200922,51.5 [32.9-69.7],51.522529999999996,32.90659,69.72535,Attention - Estimate is based on 25-49 cases.
